523000 6659000 1.496600
523000 6660000 1.498200
523000 6661000 1.499700
523000 6662000 1.501200
523000 6663000 1.503000
523000 6664000 1.504700
523000 6665000 1.505300
523000 6666000 1.505600
523000 6667000 1.505700
523000 6668000 1.505500
523000 6669000 1.505200
523000 6670000 1.504700
523000 6671000 1.504000
523000 6672000 1.503300
523000 6673000 1.502500
523000 6674000 1.501600
523000 6675000 1.500900
523000 6676000 1.500300
523000 6677000 1.500000
523000 6678000 1.499800
523000 6679000 1.499800
523000 6680000 1.499800
523000 6681000 1.499900
523000 6682000 1.500000
523000 6683000 1.500000
523000 6684000 1.500000
523000 6685000 1.500000
523000 6686000 1.500000
523000 6687000 1.500000
523000 6688000 1.500000
523000 6689000 1.500000
523000 6690000 1.500000
523000 6691000 1.500000
523000 6692000 1.500000
523000 6693000 1.500000
523000 6694000 1.500000
523000 6695000 1.500000
523000 6696000 1.500000
523000 6697000 1.500000
523000 6698000 1.500000
523000 6699000 1.500000
523000 6700000 1.500000
523000 6701000 1.500000
523000 6702000 1.500000
523000 6703000 1.500000
523000 6704000 1.500300
523000 6705000 1.501500
523000 6706000 1.503400
523000 6707000 1.505800
523000 6708000 1.508400
523000 6709000 1.510700
523000 6710000 1.512600
523000 6711000 1.514000
523000 6712000 1.514700
523000 6713000 1.514700
523000 6714000 1.514000
523000 6715000 1.512800
524000 6563000 1.500000
524000 6564000 1.500000
524000 6565000 1.500000
524000 6566000 1.500000
524000 6567000 1.500000
524000 6568000 1.500000
524000 6569000 1.500000
524000 6570000 1.500000
524000 6571000 1.500000
524000 6572000 1.500000
524000 6573000 1.500000
524000 6574000 1.500000
524000 6575000 1.500000
524000 6576000 1.500000
524000 6577000 1.500000
524000 6578000 1.500000
524000 6579000 1.500000
524000 6580000 1.500000
524000 6581000 1.500000
524000 6582000 1.500000
524000 6583000 1.500000
524000 6584000 1.500000
524000 6585000 1.500000
524000 6586000 1.500000
524000 6587000 1.500000
524000 6588000 1.500000
524000 6589000 1.500000
524000 6590000 1.500000
524000 6591000 1.500000
524000 6592000 1.500000
524000 6593000 1.500000
524000 6594000 1.500000
524000 6595000 1.500000
524000 6596000 1.500000
524000 6597000 1.500000
524000 6598000 1.500000
524000 6599000 1.500000
524000 6600000 1.500000
524000 6601000 1.500000
524000 6602000 1.500000
524000 6603000 1.500000
524000 6604000 1.500000
524000 6605000 1.500000
524000 6606000 1.500000
524000 6607000 1.500000
524000 6608000 1.500000
524000 6609000 1.500000
524000 6610000 1.500000
524000 6611000 1.499900
524000 6612000 1.499900
524000 6613000 1.499900
524000 6614000 1.500000
524000 6615000 1.500000
524000 6616000 1.499300
524000 6617000 1.497400
524000 6618000 1.494700
524000 6619000 1.491900
524000 6620000 1.489200
524000 6621000 1.487100
524000 6622000 1.485800
524000 6623000 1.485600
524000 6624000 1.486400
524000 6625000 1.488200
524000 6626000 1.490600
524000 6627000 1.493500
524000 6628000 1.496300
524000 6629000 1.498600
524000 6630000 1.499100
524000 6631000 1.496600
524000 6632000 1.493000
524000 6633000 1.488700
524000 6634000 1.484400
524000 6635000 1.480500
524000 6636000 1.477500
524000 6637000 1.475000
524000 6638000 1.472900
524000 6639000 1.471700
524000 6640000 1.471600
524000 6641000 1.473000
524000 6642000 1.475600
524000 6643000 1.477700
524000 6644000 1.478700
524000 6645000 1.478700
524000 6646000 1.477400
524000 6647000 1.474700
524000 6648000 1.472000
524000 6649000 1.470000
524000 6650000 1.469100
524000 6651000 1.469800
524000 6652000 1.471600
524000 6653000 1.474200
524000 6654000 1.477100
524000 6655000 1.480200
524000 6656000 1.483400
524000 6657000 1.486600
524000 6658000 1.489700
524000 6659000 1.492600
524000 6660000 1.495400
524000 6661000 1.498000
524000 6662000 1.500600
524000 6663000 1.503100
524000 6664000 1.505200
524000 6665000 1.506400
524000 6666000 1.506500
524000 6667000 1.506500
524000 6668000 1.506200
524000 6669000 1.505700
524000 6670000 1.505100
524000 6671000 1.504500
524000 6672000 1.503700
524000 6673000 1.502900
524000 6674000 1.502000
524000 6675000 1.501300
524000 6676000 1.500600
524000 6677000 1.500200
524000 6678000 1.500000
524000 6679000 1.499900
524000 6680000 1.499900
524000 6681000 1.499900
524000 6682000 1.500000
524000 6683000 1.500000
524000 6684000 1.500000
524000 6685000 1.500000
524000 6686000 1.500000
524000 6687000 1.500000
524000 6688000 1.500000
524000 6689000 1.500000
524000 6690000 1.500000
524000 6691000 1.500000
524000 6692000 1.500000
524000 6693000 1.500000
524000 6694000 1.500000
524000 6695000 1.500000
524000 6696000 1.500000
524000 6697000 1.500000
524000 6698000 1.500000
524000 6699000 1.500000
524000 6700000 1.500000
524000 6701000 1.500000
524000 6702000 1.500000
524000 6703000 1.500100
524000 6704000 1.500400
524000 6705000 1.501100
524000 6706000 1.502300
524000 6707000 1.503700
524000 6708000 1.505200
524000 6709000 1.506500
524000 6710000 1.507500
524000 6711000 1.508200
524000 6712000 1.508500
524000 6713000 1.508500
524000 6714000 1.508200
524000 6715000 1.507600
525000 6563000 1.500000
525000 6564000 1.500000
525000 6565000 1.500000
525000 6566000 1.500000
525000 6567000 1.500000
525000 6568000 1.500000
525000 6569000 1.500000
525000 6570000 1.500000
525000 6571000 1.500000
525000 6572000 1.500000
525000 6573000 1.500000
525000 6574000 1.500000
525000 6575000 1.500000
525000 6576000 1.500000
525000 6577000 1.500000
525000 6578000 1.500000
525000 6579000 1.500000
525000 6580000 1.500000
525000 6581000 1.500000
525000 6582000 1.500000
525000 6583000 1.500000
525000 6584000 1.500000
525000 6585000 1.500000
525000 6586000 1.500000
525000 6587000 1.500000
525000 6588000 1.500000
525000 6589000 1.500000
525000 6590000 1.500000
525000 6591000 1.500000
525000 6592000 1.500000
525000 6593000 1.500000
525000 6594000 1.500000
525000 6595000 1.500000
525000 6596000 1.500000
525000 6597000 1.500000
525000 6598000 1.500000
525000 6599000 1.500000
525000 6600000 1.500000
525000 6601000 1.500000
525000 6602000 1.500000
525000 6603000 1.500000
525000 6604000 1.500000
525000 6605000 1.500000
525000 6606000 1.500000
525000 6607000 1.500000
525000 6608000 1.499700
525000 6609000 1.499100
525000 6610000 1.498400
525000 6611000 1.497800
525000 6612000 1.497700
525000 6613000 1.497900
525000 6614000 1.498400
525000 6615000 1.498700
525000 6616000 1.497200
525000 6617000 1.494300
525000 6618000 1.490500
525000 6619000 1.486600
525000 6620000 1.483000
525000 6621000 1.480300
525000 6622000 1.478700
525000 6623000 1.478400
525000 6624000 1.479400
525000 6625000 1.481700
525000 6626000 1.484900
525000 6627000 1.488700
525000 6628000 1.492700
525000 6629000 1.496000
525000 6630000 1.496600
525000 6631000 1.494100
525000 6632000 1.489300
525000 6633000 1.484000
525000 6634000 1.479200
525000 6635000 1.474100
525000 6636000 1.469700
525000 6637000 1.465400
525000 6638000 1.462000
525000 6639000 1.459800
525000 6640000 1.459200
525000 6641000 1.460600
525000 6642000 1.462800
525000 6643000 1.464700
525000 6644000 1.466200
525000 6645000 1.467000
525000 6646000 1.466700
525000 6647000 1.465200
525000 6648000 1.463500
525000 6649000 1.462200
525000 6650000 1.462300
525000 6651000 1.463400
525000 6652000 1.465300
525000 6653000 1.467900
525000 6654000 1.470800
525000 6655000 1.474000
525000 6656000 1.477300
525000 6657000 1.480900
525000 6658000 1.484600
525000 6659000 1.488300
525000 6660000 1.492000
525000 6661000 1.495700
525000 6662000 1.499200
525000 6663000 1.502300
525000 6664000 1.504900
525000 6665000 1.506600
525000 6666000 1.507200
525000 6667000 1.507100
525000 6668000 1.506800
525000 6669000 1.506200
525000 6670000 1.505600
525000 6671000 1.504900
525000 6672000 1.504100
525000 6673000 1.503300
525000 6674000 1.502400
525000 6675000 1.501600
525000 6676000 1.500900
525000 6677000 1.500400
525000 6678000 1.500100
525000 6679000 1.499900
525000 6680000 1.499900
525000 6681000 1.499900
525000 6682000 1.499900
525000 6683000 1.500000
525000 6684000 1.500000
525000 6685000 1.500000
525000 6686000 1.500000
525000 6687000 1.500000
525000 6688000 1.500000
525000 6689000 1.500000
525000 6690000 1.500000
525000 6691000 1.500000
525000 6692000 1.500000
525000 6693000 1.500000
525000 6694000 1.500000
525000 6695000 1.500000
525000 6696000 1.500000
525000 6697000 1.500000
525000 6698000 1.500000
525000 6699000 1.500000
525000 6700000 1.500000
525000 6701000 1.500000
525000 6702000 1.500000
525000 6703000 1.500100
525000 6704000 1.500200
525000 6705000 1.500600
525000 6706000 1.501000
525000 6707000 1.501500
525000 6708000 1.501800
525000 6709000 1.502000
525000 6710000 1.502100
525000 6711000 1.502100
525000 6712000 1.502100
525000 6713000 1.502100
525000 6714000 1.502100
525000 6715000 1.502100
526000 6563000 1.500000
526000 6564000 1.500000
526000 6565000 1.500000
526000 6566000 1.500000
526000 6567000 1.500000
526000 6568000 1.500000
526000 6569000 1.500000
526000 6570000 1.500000
526000 6571000 1.500000
526000 6572000 1.500000
526000 6573000 1.500000
526000 6574000 1.500000
526000 6575000 1.500000
526000 6576000 1.500000
526000 6577000 1.500000
526000 6578000 1.500000
526000 6579000 1.500000
526000 6580000 1.500000
526000 6581000 1.500000
526000 6582000 1.500000
526000 6583000 1.500000
526000 6584000 1.500000
526000 6585000 1.500000
526000 6586000 1.500000
526000 6587000 1.500000
526000 6588000 1.500000
526000 6589000 1.500000
526000 6590000 1.500000
526000 6591000 1.500000
526000 6592000 1.500000
526000 6593000 1.500000
526000 6594000 1.500000
526000 6595000 1.500000
526000 6596000 1.500000
526000 6597000 1.500000
526000 6598000 1.500000
526000 6599000 1.500000
526000 6600000 1.500000
526000 6601000 1.500000
526000 6602000 1.500000
526000 6603000 1.500000
526000 6604000 1.500000
526000 6605000 1.500000
526000 6606000 1.499900
526000 6607000 1.499000
526000 6608000 1.497500
526000 6609000 1.495900
526000 6610000 1.494500
526000 6611000 1.493600
526000 6612000 1.493200
526000 6613000 1.493600
526000 6614000 1.494500
526000 6615000 1.494300
526000 6616000 1.492700
526000 6617000 1.489800
526000 6618000 1.485700
526000 6619000 1.480900
526000 6620000 1.476600
526000 6621000 1.473200
526000 6622000 1.471300
526000 6623000 1.470900
526000 6624000 1.472200
526000 6625000 1.475000
526000 6626000 1.478900
526000 6627000 1.483600
526000 6628000 1.488600
526000 6629000 1.492500
526000 6630000 1.494000
526000 6631000 1.492100
526000 6632000 1.487200
526000 6633000 1.480900
526000 6634000 1.474200
526000 6635000 1.467500
526000 6636000 1.461000
526000 6637000 1.455100
526000 6638000 1.450200
526000 6639000 1.447400
526000 6640000 1.446700
526000 6641000 1.447700
526000 6642000 1.449200
526000 6643000 1.451000
526000 6644000 1.452800
526000 6645000 1.454500
526000 6646000 1.455700
526000 6647000 1.455600
526000 6648000 1.454900
526000 6649000 1.454300
526000 6650000 1.455000
526000 6651000 1.456400
526000 6652000 1.458400
526000 6653000 1.460900
526000 6654000 1.463800
526000 6655000 1.467100
526000 6656000 1.470700
526000 6657000 1.474700
526000 6658000 1.479000
526000 6659000 1.483400
526000 6660000 1.488000
526000 6661000 1.492500
526000 6662000 1.496800
526000 6663000 1.500600
526000 6664000 1.503800
526000 6665000 1.506100
526000 6666000 1.507400
526000 6667000 1.507300
526000 6668000 1.507000
526000 6669000 1.506600
526000 6670000 1.506000
526000 6671000 1.505300
526000 6672000 1.504400
526000 6673000 1.503600
526000 6674000 1.502700
526000 6675000 1.501900
526000 6676000 1.501200
526000 6677000 1.500600
526000 6678000 1.500200
526000 6679000 1.500000
526000 6680000 1.499900
526000 6681000 1.499900
526000 6682000 1.499900
526000 6683000 1.500000
526000 6684000 1.500000
526000 6685000 1.500000
526000 6686000 1.500000
526000 6687000 1.500000
526000 6688000 1.500000
526000 6689000 1.500000
526000 6690000 1.500000
526000 6691000 1.500000
526000 6692000 1.500000
526000 6693000 1.500000
526000 6694000 1.500000
526000 6695000 1.500000
526000 6696000 1.500000
526000 6697000 1.500000
526000 6698000 1.500000
526000 6699000 1.500000
526000 6700000 1.500000
526000 6701000 1.500000
526000 6702000 1.500000
526000 6703000 1.500000
526000 6704000 1.500000
526000 6705000 1.499900
526000 6706000 1.499500
526000 6707000 1.498800
526000 6708000 1.498000
526000 6709000 1.497200
526000 6710000 1.496400
526000 6711000 1.495800
526000 6712000 1.495500
526000 6713000 1.495400
526000 6714000 1.495700
526000 6715000 1.496400
527000 6563000 1.500000
527000 6564000 1.500000
527000 6565000 1.500000
527000 6566000 1.500000
527000 6567000 1.500000
527000 6568000 1.500000
527000 6569000 1.500000
527000 6570000 1.500000
527000 6571000 1.500000
527000 6572000 1.500000
527000 6573000 1.500000
527000 6574000 1.500000
527000 6575000 1.500000
527000 6576000 1.500000
527000 6577000 1.500000
527000 6578000 1.500000
527000 6579000 1.500000
527000 6580000 1.500000
527000 6581000 1.500000
527000 6582000 1.500000
527000 6583000 1.500000
527000 6584000 1.500000
527000 6585000 1.500000
527000 6586000 1.500000
527000 6587000 1.500000
527000 6588000 1.500000
527000 6589000 1.500000
527000 6590000 1.500000
527000 6591000 1.500000
527000 6592000 1.500000
527000 6593000 1.500000
527000 6594000 1.500000
527000 6595000 1.500000
527000 6596000 1.500000
527000 6597000 1.500000
527000 6598000 1.500000
527000 6599000 1.500000
527000 6600000 1.500000
527000 6601000 1.500000
527000 6602000 1.500000
527000 6603000 1.500000
527000 6604000 1.500000
527000 6605000 1.499800
527000 6606000 1.498500
527000 6607000 1.496300
527000 6608000 1.493700
527000 6609000 1.491200
527000 6610000 1.489000
527000 6611000 1.487700
527000 6612000 1.487200
527000 6613000 1.487700
527000 6614000 1.488600
527000 6615000 1.488100
527000 6616000 1.486300
527000 6617000 1.483500
527000 6618000 1.479900
527000 6619000 1.475400
527000 6620000 1.470400
527000 6621000 1.466500
527000 6622000 1.464100
527000 6623000 1.463700
527000 6624000 1.465300
527000 6625000 1.468600
527000 6626000 1.473200
527000 6627000 1.478700
527000 6628000 1.485000
527000 6629000 1.489700
527000 6630000 1.491500
527000 6631000 1.489700
527000 6632000 1.484400
527000 6633000 1.476500
527000 6634000 1.467100
527000 6635000 1.458200
527000 6636000 1.449600
527000 6637000 1.441800
527000 6638000 1.435800
527000 6639000 1.432100
527000 6640000 1.430800
527000 6641000 1.431600
527000 6642000 1.433900
527000 6643000 1.437400
527000 6644000 1.439400
527000 6645000 1.441900
527000 6646000 1.444500
527000 6647000 1.445400
527000 6648000 1.445800
527000 6649000 1.445900
527000 6650000 1.446800
527000 6651000 1.448300
527000 6652000 1.450300
527000 6653000 1.452900
527000 6654000 1.455900
527000 6655000 1.459400
527000 6656000 1.463400
527000 6657000 1.467800
527000 6658000 1.472600
527000 6659000 1.477800
527000 6660000 1.483100
527000 6661000 1.488300
527000 6662000 1.493300
527000 6663000 1.497900
527000 6664000 1.501700
527000 6665000 1.504500
527000 6666000 1.506300
527000 6667000 1.506900
527000 6668000 1.506700
527000 6669000 1.506400
527000 6670000 1.506000
527000 6671000 1.505400
527000 6672000 1.504700
527000 6673000 1.503800
527000 6674000 1.502900
527000 6675000 1.502100
527000 6676000 1.501300
527000 6677000 1.500700
527000 6678000 1.500200
527000 6679000 1.500000
527000 6680000 1.499900
527000 6681000 1.499900
527000 6682000 1.499900
527000 6683000 1.499900
527000 6684000 1.500000
527000 6685000 1.500000
527000 6686000 1.500000
527000 6687000 1.500000
527000 6688000 1.499900
527000 6689000 1.499800
527000 6690000 1.499800
527000 6691000 1.499800
527000 6692000 1.499800
527000 6693000 1.499900
527000 6694000 1.500000
527000 6695000 1.500000
527000 6696000 1.500000
527000 6697000 1.500000
527000 6698000 1.500000
527000 6699000 1.500000
527000 6700000 1.500000
527000 6701000 1.500000
527000 6702000 1.500000
527000 6703000 1.500000
527000 6704000 1.499600
527000 6705000 1.498800
527000 6706000 1.497400
527000 6707000 1.495600
527000 6708000 1.493700
527000 6709000 1.491800
527000 6710000 1.490200
527000 6711000 1.489000
527000 6712000 1.488400
527000 6713000 1.488400
527000 6714000 1.489000
527000 6715000 1.490200
528000 6563000 1.500000
528000 6564000 1.500000
528000 6565000 1.500000
528000 6566000 1.500000
528000 6567000 1.500000
528000 6568000 1.500000
528000 6569000 1.500000
528000 6570000 1.500000
528000 6571000 1.500000
528000 6572000 1.500000
528000 6573000 1.500000
528000 6574000 1.500000
528000 6575000 1.500000
528000 6576000 1.500000
528000 6577000 1.500000
528000 6578000 1.500000
528000 6579000 1.500000
528000 6580000 1.500000
528000 6581000 1.500000
528000 6582000 1.500000
528000 6583000 1.500000
528000 6584000 1.500000
528000 6585000 1.500000
528000 6586000 1.500000
528000 6587000 1.500000
528000 6588000 1.500000
528000 6589000 1.500000
528000 6590000 1.500000
528000 6591000 1.500000
528000 6592000 1.500000
528000 6593000 1.500000
528000 6594000 1.500000
528000 6595000 1.500000
528000 6596000 1.500000
528000 6597000 1.500000
528000 6598000 1.500000
528000 6599000 1.500000
528000 6600000 1.500000
528000 6601000 1.500000
528000 6602000 1.500000
528000 6603000 1.500000
528000 6604000 1.499900
528000 6605000 1.498600
528000 6606000 1.495900
528000 6607000 1.492500
528000 6608000 1.488800
528000 6609000 1.485400
528000 6610000 1.482600
528000 6611000 1.480800
528000 6612000 1.480100
528000 6613000 1.480800
528000 6614000 1.481400
528000 6615000 1.480800
528000 6616000 1.479100
528000 6617000 1.476700
528000 6618000 1.473400
528000 6619000 1.469000
528000 6620000 1.463800
528000 6621000 1.458800
528000 6622000 1.455800
528000 6623000 1.455400
528000 6624000 1.457500
528000 6625000 1.461900
528000 6626000 1.467200
528000 6627000 1.472300
528000 6628000 1.476400
528000 6629000 1.477400
528000 6630000 1.477100
528000 6631000 1.474200
528000 6632000 1.468400
528000 6633000 1.460100
528000 6634000 1.450600
528000 6635000 1.441300
528000 6636000 1.433100
528000 6637000 1.423800
528000 6638000 1.416800
528000 6639000 1.412400
528000 6640000 1.410700
528000 6641000 1.411500
528000 6642000 1.414500
528000 6643000 1.418900
528000 6644000 1.423600
528000 6645000 1.428300
528000 6646000 1.431100
528000 6647000 1.433500
528000 6648000 1.434900
528000 6649000 1.435800
528000 6650000 1.437000
528000 6651000 1.438700
528000 6652000 1.441000
528000 6653000 1.443700
528000 6654000 1.446900
528000 6655000 1.450700
528000 6656000 1.455100
528000 6657000 1.460000
528000 6658000 1.465400
528000 6659000 1.471200
528000 6660000 1.477100
528000 6661000 1.483000
528000 6662000 1.488700
528000 6663000 1.493900
528000 6664000 1.498400
528000 6665000 1.501900
528000 6666000 1.504400
528000 6667000 1.505300
528000 6668000 1.505600
528000 6669000 1.505600
528000 6670000 1.505400
528000 6671000 1.505100
528000 6672000 1.504600
528000 6673000 1.503900
528000 6674000 1.503000
528000 6675000 1.502100
528000 6676000 1.501300
528000 6677000 1.500700
528000 6678000 1.500200
528000 6679000 1.500000
528000 6680000 1.499800
528000 6681000 1.499800
528000 6682000 1.499800
528000 6683000 1.499900
528000 6684000 1.500000
528000 6685000 1.499900
528000 6686000 1.499800
528000 6687000 1.499700
528000 6688000 1.499500
528000 6689000 1.499400
528000 6690000 1.499400
528000 6691000 1.499400
528000 6692000 1.499500
528000 6693000 1.499600
528000 6694000 1.499800
528000 6695000 1.499900
528000 6696000 1.500000
528000 6697000 1.500000
528000 6698000 1.500000
528000 6699000 1.500000
528000 6700000 1.500000
528000 6701000 1.500000
528000 6702000 1.500100
528000 6703000 1.499900
528000 6704000 1.498900
528000 6705000 1.497100
528000 6706000 1.494500
528000 6707000 1.491500
528000 6708000 1.488500
528000 6709000 1.485700
528000 6710000 1.483400
528000 6711000 1.481800
528000 6712000 1.481000
528000 6713000 1.481000
528000 6714000 1.481900
528000 6715000 1.483600
529000 6563000 1.500000
529000 6564000 1.500000
529000 6565000 1.500000
529000 6566000 1.500000
529000 6567000 1.500000
529000 6568000 1.500000
529000 6569000 1.500000
529000 6570000 1.500000
529000 6571000 1.500000
529000 6572000 1.500000
529000 6573000 1.500000
529000 6574000 1.500000
529000 6575000 1.500000
529000 6576000 1.500000
529000 6577000 1.500000
529000 6578000 1.500000
529000 6579000 1.500000
529000 6580000 1.500000
529000 6581000 1.500000
529000 6582000 1.500000
529000 6583000 1.500000
529000 6584000 1.500000
529000 6585000 1.500000
529000 6586000 1.500000
529000 6587000 1.500000
529000 6588000 1.500000
529000 6589000 1.500000
529000 6590000 1.500000
529000 6591000 1.500000
529000 6592000 1.500000
529000 6593000 1.500000
529000 6594000 1.500000
529000 6595000 1.500000
529000 6596000 1.500000
529000 6597000 1.500000
529000 6598000 1.500000
529000 6599000 1.500000
529000 6600000 1.500000
529000 6601000 1.500000
529000 6602000 1.500000
529000 6603000 1.500000
529000 6604000 1.499200
529000 6605000 1.496600
529000 6606000 1.492700
529000 6607000 1.488200
529000 6608000 1.483500
529000 6609000 1.479100
529000 6610000 1.475700
529000 6611000 1.473400
529000 6612000 1.472700
529000 6613000 1.473300
529000 6614000 1.473400
529000 6615000 1.472800
529000 6616000 1.471700
529000 6617000 1.469400
529000 6618000 1.465700
529000 6619000 1.460900
529000 6620000 1.455500
529000 6621000 1.451800
529000 6622000 1.449500
529000 6623000 1.449100
529000 6624000 1.450600
529000 6625000 1.453700
529000 6626000 1.457000
529000 6627000 1.458600
529000 6628000 1.457700
529000 6629000 1.455500
529000 6630000 1.452400
529000 6631000 1.447800
529000 6632000 1.441400
529000 6633000 1.433200
529000 6634000 1.424000
529000 6635000 1.415000
529000 6636000 1.406500
529000 6637000 1.398600
529000 6638000 1.392200
529000 6639000 1.387400
529000 6640000 1.385700
529000 6641000 1.386900
529000 6642000 1.390600
529000 6643000 1.396400
529000 6644000 1.403400
529000 6645000 1.410500
529000 6646000 1.416300
529000 6647000 1.419400
529000 6648000 1.421500
529000 6649000 1.423400
529000 6650000 1.425300
529000 6651000 1.427500
529000 6652000 1.430000
529000 6653000 1.433100
529000 6654000 1.436700
529000 6655000 1.440800
529000 6656000 1.445600
529000 6657000 1.450900
